price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue,Profit,Profit_Status,Profit_Margin_%,Revenue_per_Sale,Revenue_per_Inventory,Unit_Cost,Is_High_Value,Price_Category
373.6408002,307.641747,49,17.66377044,176,23.59630968,2,Chair,Fabric,Red,Rural,Fall,Online,BrandC,13978.70787,13671.06612,Profit,97.79921184,285.2797524,79.42447651,6.278403,Yes,Medium
152.8046336,126.7437184,26,17.05505557,21,4.781707972,5,Desk,Metal,White,Suburban,Spring,Retail,BrandD,-5173.449516,-5300.193235,Loss,102.449888,-198.9788275,-246.3547389,4.874758401,No,Medium
498.3502622,325.8435433,5,34.61555696,77,1.322766492,7,Desk,Glass,Black,Urban,Fall,Online,BrandB,2603.528865,2277.685321,Profit,87.4845427,520.7057729,33.81206318,65.16870867,Yes,High
488.656923,334.0701145,22,31.63503907,112,11.81962523,2,Sofa,Glass,Blue,Suburban,Summer,Retail,BrandA,12508.41394,12174.34382,Profit,97.32923681,568.5642698,111.6822673,15.1850052,Yes,High
342.6465589,212.8912262,15,37.86856437,184,12.4917651,6,Desk,Wood,White,Urban,Fall,Retail,BrandD,-277.2499984,-490.1412246,Loss,176.7867367,-18.48333323,-1.50679347,14.19274841,No,Medium
139.7941029,122.0433205,13,12.69780486,122,13.52722015,7,Bed,Metal,Blue,Urban,Winter,Retail,BrandA,13180.06377,13058.02045,Profit,99.07403088,1013.851059,108.0333096,9.387947732,Yes,Medium
356.1027091,194.9511011,28,45.25424937,141,24.80710632,5,Sofa,Glass,Brown,Suburban,Summer,Online,BrandD,11558.34382,11363.39272,Profit,98.31333014,412.7979935,81.97406964,6.962539325,Yes,Medium
82.48928404,72.05437057,33,12.65002308,43,2.940162446,9,Bed,Metal,Blue,Urban,Summer,Retail,BrandB,6746.958067,6674.903697,Profit,98.93204656,204.4532748,156.9060016,2.183465775,Yes,Low
63.79362599,49.34734126,43,22.64534193,143,21.11826247,4,Desk,Metal,Brown,Suburban,Summer,Retail,BrandA,6799.683872,6750.336531,Profit,99.27427007,158.1321831,47.55023687,1.147612587,Yes,Low
165.9572998,118.2659616,23,28.73711389,96,10.13836713,1,Sofa,Glass,Blue,Rural,Winter,Retail,BrandC,-8240.159478,-8358.42544,Loss,101.4352387,-358.2678034,-85.83499456,5.141998329,No,Medium
258.1803305,132.4629361,33,48.69363757,76,9.299404093,8,Bed,Metal,Green,Suburban,Fall,Online,BrandD,11251.96763,11119.50469,Profit,98.82275758,340.968716,148.0522056,4.014028367,Yes,Medium
440.7226274,304.203715,43,30.97615233,139,27.97629378,8,Desk,Plastic,White,Suburban,Summer,Retail,BrandA,25029.66022,24725.4565,Profit,98.78462707,582.0851213,180.069498,7.074505,Yes,High
377.2260814,250.1383286,18,33.6900758,54,7.454055733,7,Table,Wood,Green,Urban,Winter,Online,BrandD,10081.00277,9830.864445,Profit,97.5187158,560.0557097,186.6852366,13.89657381,Yes,Medium
384.2179345,216.8862308,30,43.55124752,50,19.27595506,8,Table,Fabric,Black,Suburban,Summer,Retail,BrandB,7990.71036,7773.824129,Profit,97.28577034,266.357012,159.8142072,7.229541028,Yes,Medium
241.4720005,184.1378163,26,23.74361586,101,8.253832721,2,Chair,Glass,Black,Rural,Summer,Retail,BrandA,183.4802896,-0.657526724,Loss,-0.358363683,7.056934214,1.81663653,7.082223704,No,Medium
205.6707466,182.7303062,16,11.15396371,166,15.21431648,3,Table,Fabric,Red,Rural,Winter,Online,BrandA,-3269.20167,-3451.931976,Loss,105.5894474,-204.3251044,-19.69398596,11.42064414,No,Medium
216.9674433,157.2743893,13,27.51244756,160,23.58878678,9,Bed,Wood,Red,Rural,Spring,Online,BrandA,-4504.437662,-4661.712052,Loss,103.4915433,-346.4952048,-28.15273539,12.09802994,No,Medium
494.4423037,388.5828545,39,21.40986894,160,26.45167571,1,Table,Plastic,Red,Rural,Summer,Online,BrandD,12180.35112,11791.76827,Profit,96.80975654,312.3166954,76.12719451,9.963662935,Yes,High
68.04913614,35.88776573,33,47.2619819,28,25.16091721,8,Sofa,Plastic,Black,Suburban,Spring,Retail,BrandC,-3660.068632,-3695.956398,Loss,100.9805217,-110.9111707,-130.7167369,1.087508053,No,Low
440.1641733,293.6189058,26,33.29332017,68,17.46542208,8,Sofa,Plastic,Blue,Rural,Summer,Retail,BrandC,8685.609537,8391.990631,Profit,96.61947841,334.0619053,127.729552,11.29303484,Yes,High
310.4039339,169.6492195,48,45.34566059,197,7.46448946,7,Sofa,Plastic,Brown,Suburban,Spring,Online,BrandC,14806.91896,14637.26974,Profit,98.85425712,308.4774784,75.1620252,3.53435874,Yes,Medium
247.3769386,184.3250924,1,25.48816658,158,19.8370015,5,Table,Glass,Blue,Suburban,Fall,Online,BrandB,-8400.909248,-8585.23434,Loss,102.1941088,-8400.909248,-53.17031169,184.3250924,No,Medium
376.3659472,329.4680642,49,12.46071367,79,21.29715137,4,Table,Glass,White,Urban,Spring,Online,BrandA,10688.87642,10359.40836,Profit,96.91765485,218.1403351,135.3022332,6.723838044,Yes,Medium
269.0010236,205.7080668,38,23.5288907,30,0.320759703,6,Chair,Metal,Black,Suburban,Spring,Online,BrandC,7294.002084,7088.294018,Profit,97.17976408,191.9474233,243.1334028,5.413370179,Yes,Medium
443.0404571,235.1309716,2,46.92787807,111,13.17631533,1,Desk,Metal,Brown,Suburban,Spring,Online,BrandC,-2266.983078,-2502.11405,Loss,110.3719774,-1133.491539,-20.42327097,117.5654858,No,High
455.3158388,292.2519756,49,35.8133518,45,25.29786128,5,Chair,Wood,Brown,Urban,Spring,Retail,BrandA,16755.97819,16463.72622,Profit,98.25583459,341.9587387,372.355071,5.964326034,Yes,High
239.7744171,172.7012049,6,27.97346482,96,14.68762789,4,Bed,Metal,Brown,Rural,Fall,Retail,BrandB,1851.254775,1678.55357,Profit,90.67112711,308.5424624,19.2839039,28.78353415,Yes,Medium
174.5725088,115.4418502,46,33.87168975,51,9.341263265,4,Sofa,Wood,Red,Rural,Winter,Online,BrandD,5158.744234,5043.302383,Profit,97.76221024,112.1466138,101.1518477,2.509605439,Yes,Medium
316.5576479,263.8373788,38,16.65423958,137,26.15393313,7,Table,Wood,Brown,Suburban,Spring,Online,BrandD,5520.786492,5256.949114,Profit,95.22101825,145.2838551,40.29771162,6.943088915,Yes,Medium
460.5635055,380.3648463,42,17.41315981,73,4.676420926,9,Desk,Wood,Brown,Urban,Winter,Retail,BrandD,18336.0083,17955.64345,Profit,97.92558533,436.5716262,251.1781959,9.056305864,Yes,High
144.7979851,107.8357521,24,25.5267592,40,6.193356972,8,Desk,Plastic,Black,Suburban,Summer,Online,BrandA,10471.40634,10363.57058,Profit,98.97018845,436.3085973,261.7851584,4.493156337,Yes,Medium
330.3349626,214.5139678,18,35.06168219,76,20.62117101,8,Table,Fabric,Blue,Suburban,Winter,Online,BrandB,-2557.391233,-2771.905201,Loss,108.3879997,-142.0772907,-33.64988465,11.91744266,No,Medium
334.202099,201.2346304,27,39.78654505,130,10.57307825,5,Chair,Fabric,Blue,Rural,Spring,Online,BrandA,13727.82869,13526.59406,Profit,98.53411173,508.4380997,105.5986822,7.453134457,Yes,Medium
379.9008601,206.0391279,41,45.76502727,186,21.39050507,6,Desk,Glass,Green,Urban,Winter,Online,BrandD,4075.842567,3869.80344,Profit,94.94487031,99.41079433,21.91313208,5.025344582,Yes,Medium
109.2054583,70.10543482,8,35.80409266,113,4.731108638,2,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,2641.480186,2571.374752,Profit,97.34597915,330.1850233,23.37593085,8.763179353,Yes,Medium
372.1212341,247.5607239,28,33.47309931,51,7.568072688,3,Table,Plastic,White,Rural,Fall,Online,BrandC,14878.91118,14631.35045,Profit,98.33616371,531.3896849,291.7433564,8.841454423,Yes,Medium
459.0646343,353.6308787,10,22.967083,161,4.699421351,5,Chair,Metal,Black,Suburban,Spring,Retail,BrandC,-2242.609235,-2596.240113,Loss,115.7687248,-224.2609235,-13.9292499,35.36308787,No,High
130.857399,99.87873259,17,23.67360703,176,28.58730941,2,Sofa,Metal,Green,Rural,Winter,Retail,BrandD,3342.431211,3242.552479,Profit,97.01179392,196.6136007,18.99108643,5.875219564,Yes,Medium
156.8944962,82.84708061,29,47.19567441,155,12.16211883,3,Table,Glass,Green,Urban,Summer,Retail,BrandB,-1234.676416,-1317.523497,Loss,106.7100237,-42.57504882,-7.965654296,2.856795883,No,Medium
487.1277923,320.5806152,6,34.18962738,86,10.1165973,4,Table,Glass,Black,Suburban,Fall,Retail,BrandD,8478.660839,8158.080224,Profit,96.21897112,1413.11014,98.58907953,53.43010254,Yes,High
131.4396287,75.27699309,14,42.72884531,108,0.426064685,6,Desk,Wood,Blue,Urban,Spring,Online,BrandA,-6168.092803,-6243.369796,Loss,101.2204258,-440.5780573,-57.1119704,5.376928078,No,Medium
434.473292,244.4890189,22,43.72749179,140,4.602527382,5,Desk,Wood,White,Rural,Fall,Retail,BrandB,4656.118449,4411.62943,Profit,94.74908077,211.6417477,33.25798892,11.11313722,Yes,High
271.5250354,225.6158159,6,16.90791401,68,12.63407569,4,Desk,Metal,White,Urban,Spring,Online,BrandC,2080.221316,1854.6055,Profit,89.15423978,346.7035527,30.59148994,37.60263598,Yes,Medium
161.2539835,83.33059001,26,48.32339133,119,2.055083777,2,Sofa,Metal,White,Urban,Winter,Online,BrandB,7663.810992,7580.480402,Profit,98.91267425,294.7619612,64.40177304,3.205022693,Yes,Medium
441.8374556,295.0030059,39,33.23268496,66,15.32217989,5,Sofa,Metal,Green,Urban,Winter,Retail,BrandB,15054.97922,14759.97621,Profit,98.04049543,386.0251082,228.1057458,7.564179639,Yes,High
250.3873648,142.0401104,12,43.27185377,60,13.65046315,5,Bed,Metal,Blue,Suburban,Winter,Online,BrandD,5070.2032,4928.163089,Profit,97.19853219,422.5169333,84.50338666,11.83667587,Yes,Medium
281.6678093,239.9055108,35,14.82679137,187,23.01504421,7,Table,Fabric,White,Rural,Winter,Online,BrandB,4843.381141,4603.475631,Profit,95.04673484,138.3823183,25.90043391,6.854443166,Yes,Medium
211.6550162,152.9876757,14,27.71837947,70,19.79408104,1,Desk,Wood,Black,Urban,Winter,Retail,BrandD,-3078.894919,-3231.882595,Loss,104.9689151,-219.9210657,-43.98421314,10.92769112,No,Medium
316.8278831,187.7370765,22,40.74477454,151,13.37841916,4,Table,Wood,White,Suburban,Spring,Retail,BrandA,13360.77248,13173.0354,Profit,98.59486361,607.3078399,88.48193694,8.533503476,Yes,Medium
123.5857427,86.6300111,23,29.90290851,190,6.739821003,5,Chair,Metal,Red,Rural,Fall,Retail,BrandB,5144.718818,5058.088807,Profit,98.31613711,223.6834269,27.07746747,3.766522222,Yes,Medium
225.9866915,179.1158187,48,20.74054561,188,21.80590698,8,Sofa,Plastic,Blue,Rural,Summer,Online,BrandB,6043.320723,5864.204904,Profit,97.03613581,125.9025151,32.14532299,3.731579556,Yes,Medium
486.2355451,429.4661854,7,11.67527964,150,21.2358631,8,Bed,Metal,Red,Rural,Fall,Online,BrandB,-5587.907063,-6017.373248,Loss,107.6856358,-798.2724376,-37.25271375,61.35231221,No,High
166.1600447,97.73174953,40,41.18215983,29,4.598884815,1,Chair,Glass,Blue,Urban,Winter,Retail,BrandC,12456.60701,12358.87527,Profit,99.21542239,311.4151754,429.5381729,2.443293738,Yes,Medium
345.531499,295.247236,25,14.55272911,187,27.44255494,5,Table,Plastic,Brown,Urban,Fall,Retail,BrandD,12589.49252,12294.24528,Profit,97.65481225,503.5797007,67.3234894,11.80988944,Yes,Medium
196.3355289,171.5426014,13,12.62783543,145,1.93215348,1,Sofa,Glass,Black,Urban,Fall,Online,BrandD,1415.724062,1244.18146,Profit,87.88304825,108.9018509,9.763614219,13.19558472,Yes,Medium
398.0629066,344.9486635,21,13.34317822,95,1.651131267,1,Desk,Plastic,Brown,Rural,Spring,Online,BrandC,4918.233718,4573.285054,Profit,92.98633039,234.2016056,51.77088124,16.42612683,Yes,Medium
108.8931473,82.12348133,41,24.58342573,55,5.62051253,2,Chair,Glass,Green,Rural,Summer,Retail,BrandD,2917.202724,2835.079243,Profit,97.18485518,71.15128595,53.04004953,2.00301174,Yes,Medium
486.4194703,365.7525468,10,24.80717382,52,27.28382394,2,Sofa,Metal,Green,Urban,Summer,Online,BrandA,2483.118761,2117.366214,Profit,85.27043682,248.3118761,47.75228387,36.57525468,Yes,High
254.2052936,168.1019578,9,33.87157467,6,15.59994372,9,Table,Metal,Brown,Urban,Winter,Online,BrandC,5778.62927,5610.527313,Profit,97.09097175,642.0699189,963.1048784,18.67799531,Yes,Medium
156.2227085,125.1280083,15,19.90408471,96,23.63822762,4,Table,Plastic,Blue,Rural,Spring,Retail,BrandD,-3899.881739,-4025.009748,Loss,103.2085078,-259.992116,-40.62376812,8.341867218,No,Medium
83.0735363,59.19135732,2,28.74823927,196,6.835295642,3,Chair,Glass,White,Rural,Spring,Retail,BrandA,-2763.232387,-2822.423744,Loss,102.1421057,-1381.616193,-14.09812442,29.59567866,No,Low
126.3910573,97.44437427,25,22.90247715,112,14.70665924,1,Chair,Fabric,Red,Suburban,Spring,Online,BrandD,1776.736859,1679.292485,Profit,94.5155427,71.06947435,15.86372195,3.897774971,Yes,Medium
283.8982769,190.6045227,13,32.86168385,124,10.74868391,2,Chair,Plastic,Black,Suburban,Spring,Online,BrandC,4585.931385,4395.326862,Profit,95.84371185,352.7639527,36.98331762,14.66188636,Yes,Medium
201.6514294,159.8286377,34,20.74014144,199,24.83485821,6,Bed,Plastic,White,Urban,Spring,Online,BrandD,9485.329433,9325.500796,Profit,98.31499118,278.9802775,47.66497203,4.700842286,Yes,Medium
422.9975146,350.9985185,34,17.0211393,179,0.678133181,9,Desk,Wood,Green,Rural,Summer,Online,BrandA,15839.2898,15488.29128,Profit,97.78400091,465.8614646,88.4876525,10.32348584,Yes,High
243.8993856,136.235978,35,44.14254974,131,7.315281899,5,Sofa,Plastic,White,Rural,Summer,Retail,BrandA,16672.53326,16536.29728,Profit,99.18287176,476.3580932,127.2712463,3.892456515,Yes,Medium
161.9214227,134.9083771,38,16.68281138,161,4.577226729,4,Table,Fabric,Brown,Suburban,Fall,Online,BrandA,913.6437279,778.7353508,Profit,85.23402799,24.043256,5.674805764,3.550220451,No,Medium
327.715244,234.6829859,3,28.38813873,196,25.77567116,5,Table,Metal,Brown,Rural,Summer,Retail,BrandD,8037.911762,7803.228776,Profit,97.08029905,2679.303921,41.00975389,78.22766196,Yes,Medium
368.0497476,308.3765037,42,16.21336364,160,14.02631549,9,Desk,Glass,Red,Urban,Spring,Online,BrandC,8520.51465,8212.138146,Profit,96.38077609,202.8693964,53.25321656,7.342297706,Yes,Medium
125.1688586,84.17864619,6,32.74793175,120,12.12660132,7,Chair,Wood,Green,Suburban,Fall,Retail,BrandD,-1316.576297,-1400.754943,Loss,106.3937537,-219.4293829,-10.97146914,14.02977436,No,Medium
125.4286473,81.73133781,48,34.83838058,196,13.48448286,8,Chair,Glass,Blue,Rural,Summer,Online,BrandB,7144.846998,7063.11566,Profit,98.85607994,148.8509791,36.45330101,1.702736204,Yes,Medium
66.50214212,57.59247061,49,13.3975707,37,29.15773652,4,Table,Metal,Black,Rural,Fall,Online,BrandC,8197.819928,8140.227458,Profit,99.29746602,167.3024475,221.5627008,1.175356543,Yes,Low
381.3809068,229.0069186,19,39.9532293,121,25.50802183,8,Desk,Plastic,Brown,Urban,Summer,Retail,BrandB,3429.593063,3200.586144,Profit,93.32262124,180.504898,28.34374432,12.05299572,Yes,Medium
348.7120374,292.1108187,3,16.23150699,25,21.19106316,6,Table,Fabric,Black,Rural,Winter,Online,BrandD,2787.023338,2494.91252,Profit,89.51889585,929.0077795,111.4809335,97.3702729,Yes,Medium
263.5838941,182.823958,18,30.6391771,128,8.714368777,5,Chair,Wood,Green,Suburban,Summer,Retail,BrandC,2752.937072,2570.113114,Profit,93.35894889,152.9409485,21.50732088,10.15688655,Yes,Medium
429.876702,303.3374124,39,29.4361823,3,4.955189986,7,Sofa,Fabric,Blue,Suburban,Fall,Retail,BrandB,4456.619074,4153.281662,Profit,93.19355307,114.272284,1485.539691,7.777882368,Yes,High
412.5515688,257.1794138,9,37.66126874,38,27.64300887,6,Chair,Fabric,Brown,Rural,Winter,Retail,BrandD,2494.410032,2237.230618,Profit,89.6897699,277.1566702,65.64236926,28.57549042,Yes,High
313.409464,228.5434716,12,27.07831198,53,12.69226568,3,Sofa,Fabric,Red,Rural,Spring,Online,BrandC,-2924.078446,-3152.621918,Loss,107.8159145,-243.6732039,-55.17129144,19.0452893,No,Medium
440.7220762,277.6921396,5,36.99155215,160,8.362673984,5,Bed,Fabric,Black,Rural,Fall,Online,BrandA,8376.774954,8099.082814,Profit,96.68497553,1675.354991,52.35484346,55.53842791,Yes,High
142.6285445,73.55464802,3,48.42922343,32,14.12762479,9,Desk,Metal,Green,Rural,Spring,Online,BrandA,6759.467026,6685.912378,Profit,98.9118277,2253.155675,211.2333446,24.51821601,Yes,Medium
100.3638287,61.10144294,11,39.12005579,199,27.53542268,7,Bed,Fabric,Black,Suburban,Spring,Retail,BrandA,-3379.977975,-3441.079418,Loss,101.8077468,-307.270725,-16.98481395,5.554676631,No,Medium
171.3873252,86.13097747,30,49.74483826,19,11.6120194,4,Chair,Fabric,Blue,Urban,Fall,Online,BrandB,-403.9023257,-490.0333031,Loss,121.3247045,-13.46341086,-21.25801714,2.871032582,No,Medium
75.68908524,67.46485417,4,10.86580852,15,16.87922992,7,Desk,Metal,Red,Suburban,Spring,Online,BrandB,-2893.248644,-2960.713498,Loss,102.3318028,-723.312161,-192.8832429,16.86621354,No,Low
289.0262876,256.1636761,5,11.37011161,148,24.08898903,5,Chair,Glass,Blue,Rural,Fall,Retail,BrandD,3758.987496,3502.82382,Profit,93.18530119,751.7974992,25.39856416,51.23273523,Yes,Medium
471.4725615,310.2582329,1,34.1937881,172,12.81397593,2,Desk,Metal,Brown,Rural,Fall,Retail,BrandA,3092.864194,2782.605961,Profit,89.96857885,3092.864194,17.98176857,310.2582329,Yes,High
67.7045933,53.57791764,27,20.86516583,126,7.006254058,6,Desk,Plastic,White,Suburban,Summer,Retail,BrandB,18740.20154,18686.62362,Profit,99.7141017,694.0815386,148.7317583,1.98436732,Yes,Low
104.9494613,66.99159615,28,36.16775606,86,29.83577245,7,Chair,Metal,Blue,Suburban,Winter,Retail,BrandA,518.437548,451.4459519,Profit,87.07817433,18.51562672,6.028343582,2.392557005,No,Medium
253.4895627,194.7908257,29,23.15627372,81,28.69712572,8,Chair,Glass,Blue,Rural,Spring,Online,BrandD,5698.463304,5503.672478,Profit,96.58169553,196.4987346,70.35139882,6.716925025,Yes,Medium
470.2437579,386.621259,18,17.78279828,61,25.30437507,6,Desk,Plastic,Black,Suburban,Spring,Retail,BrandC,15981.19227,15594.57101,Profit,97.58077337,887.8440149,261.9867585,21.47895883,Yes,High
192.2702472,168.9483465,12,12.12975021,30,20.65121638,8,Desk,Plastic,Blue,Rural,Winter,Retail,BrandB,3262.475168,3093.526821,Profit,94.8214672,271.8729307,108.7491723,14.07902888,Yes,Medium
278.2556639,183.672365,13,33.99150897,41,8.845968842,7,Chair,Wood,Green,Suburban,Winter,Online,BrandB,-2143.042054,-2326.714419,Loss,108.5706375,-164.8493888,-52.26931839,14.12864346,No,Medium
68.70778657,55.88136154,41,18.66808068,11,27.40238814,2,Chair,Fabric,Brown,Rural,Winter,Online,BrandC,3754.9186,3699.037239,Profit,98.51178234,91.58338049,341.3562364,1.362960038,Yes,Low
116.7544404,70.7965512,2,39.36286197,64,8.266700104,6,Table,Plastic,Black,Suburban,Winter,Retail,BrandB,3738.281966,3667.485415,Profit,98.10617412,1869.140983,58.41065573,35.3982756,Yes,Medium
493.9835553,442.6749266,37,10.38670785,72,24.02428484,9,Table,Plastic,Black,Rural,Winter,Online,BrandD,12177.90288,11735.22795,Profit,96.36493302,329.1325103,169.13754,11.96418721,Yes,High
484.3034134,247.1438286,45,48.96921605,130,27.54774504,6,Table,Glass,White,Urban,Summer,Online,BrandB,19766.39176,19519.24793,Profit,98.74967656,439.2531502,152.0491674,5.492085079,Yes,High
52.22299142,38.71872758,16,25.85884774,114,18.09011521,4,Bed,Plastic,Brown,Urban,Fall,Retail,BrandB,4215.862954,4177.144227,Profit,99.08159425,263.4914346,36.98125398,2.419920474,Yes,Low
478.3153034,365.3383732,48,23.61976073,136,24.09168654,7,Desk,Glass,Green,Suburban,Winter,Online,BrandC,15135.66649,14770.32812,Profit,97.58624192,315.3263852,111.2916654,7.611216109,Yes,High
337.603972,261.7167512,24,22.47817772,105,23.75085298,3,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandD,13936.59854,13674.88179,Profit,98.12209019,580.6916059,132.7295099,10.90486463,Yes,Medium
440.5632325,241.4969526,35,45.18449685,178,5.794732534,5,Bed,Wood,Blue,Rural,Winter,Online,BrandA,10608.28548,10366.78853,Profit,97.72350628,303.0938708,59.59710943,6.899912932,Yes,High
254.632935,222.9087049,22,12.45880866,15,20.03773421,1,Desk,Wood,White,Suburban,Winter,Online,BrandA,6665.984706,6443.076002,Profit,96.65602736,302.9993048,444.3989804,10.13221386,Yes,Medium
282.0182129,161.4479003,36,42.75266884,77,2.804038107,3,Sofa,Fabric,Green,Suburban,Spring,Online,BrandC,6857.401748,6695.953848,Profit,97.64564034,190.4833819,89.05716556,4.484663896,Yes,Medium
269.9809611,202.2431055,11,25.08986387,124,15.23550429,8,Table,Fabric,White,Rural,Spring,Online,BrandD,-5947.21056,-6149.453666,Loss,103.4006381,-540.6555055,-47.96137548,18.38573686,No,Medium
350.0889159,206.2270288,46,41.09295684,130,4.867066444,9,Sofa,Metal,Brown,Rural,Spring,Retail,BrandC,17112.15325,16905.92623,Profit,98.7948505,372.0033316,131.6319481,4.483196278,Yes,Medium
112.8430646,70.28842912,29,37.71134332,151,12.49048496,9,Chair,Plastic,Red,Rural,Spring,Retail,BrandC,12510.34407,12440.05564,Profit,99.43815751,431.3911749,82.84996074,2.423738935,Yes,Medium
63.48811544,45.62150691,35,28.14165833,140,24.98946224,2,Chair,Plastic,Brown,Suburban,Fall,Online,BrandA,1397.591823,1351.970316,Profit,96.73570594,39.93119494,9.982798735,1.303471626,Yes,Low
188.5684737,125.7520473,48,33.31226326,129,29.61503519,4,Desk,Plastic,Blue,Rural,Fall,Online,BrandD,-1096.380314,-1222.132361,Loss,111.4697469,-22.84125653,-8.499072199,2.619834319,No,Medium
367.1063432,207.0811054,15,43.59097596,198,9.53879495,5,Bed,Glass,White,Urban,Spring,Online,BrandD,6091.622621,5884.541516,Profit,96.60055919,406.1081747,30.76577081,13.80540703,Yes,Medium
140.8340535,80.0464933,31,43.1625439,111,15.95867096,3,Table,Metal,Red,Suburban,Spring,Retail,BrandC,-424.2912578,-504.3377511,Loss,118.8659304,-13.68681477,-3.822443764,2.582144945,No,Medium
353.044595,235.5718005,42,33.27420847,126,15.33894073,1,Desk,Plastic,Blue,Rural,Winter,Online,BrandA,17822.39513,17586.82333,Profit,98.67822591,424.3427411,141.4475804,5.608852392,Yes,Medium
486.4604207,390.5854889,41,19.70868087,20,28.63204529,6,Table,Glass,White,Suburban,Winter,Retail,BrandD,13091.07888,12700.49339,Profit,97.01639955,319.2946068,654.553944,9.526475338,Yes,High
92.25532211,79.26446815,43,14.08141413,146,14.35751197,2,Chair,Glass,White,Urban,Spring,Online,BrandC,-5465.392323,-5544.656791,Loss,101.4502979,-127.1021471,-37.43419399,1.843359724,No,Low
352.6709532,188.2032297,16,46.63489351,88,20.97318616,9,Bed,Wood,Brown,Urban,Spring,Retail,BrandB,7001.893807,6813.690577,Profit,97.31210962,437.6183629,79.56697508,11.76270186,Yes,Medium
249.6875987,164.1050676,10,34.2758437,46,27.65367699,1,Bed,Glass,White,Rural,Spring,Retail,BrandA,2850.786179,2686.681111,Profit,94.24351539,285.0786179,61.97361258,16.41050676,Yes,Medium
440.6640145,238.0018523,49,45.99017745,149,11.20135679,9,Chair,Fabric,White,Suburban,Winter,Online,BrandD,17674.48799,17436.48614,Profit,98.65341586,360.7038366,118.6207248,4.857180658,Yes,High
129.7174053,65.71963604,32,49.33630077,160,27.06366715,7,Sofa,Glass,Black,Rural,Spring,Retail,BrandD,-2166.457441,-2232.177077,Loss,103.0335069,-67.70179503,-13.54035901,2.053738626,No,Medium
361.6816785,276.5734488,2,23.53125269,159,27.52368666,2,Bed,Fabric,White,Suburban,Spring,Online,BrandD,9469.954077,9193.380628,Profit,97.07946367,4734.977039,59.5594596,138.2867244,Yes,Medium
427.1518803,316.5109049,24,25.90202232,191,27.91987512,6,Sofa,Fabric,Brown,Rural,Fall,Retail,BrandA,5129.855951,4813.345046,Profit,93.83002353,213.743998,26.85788456,13.18795437,Yes,High
475.0763988,268.5168128,23,43.47923545,84,8.113385564,8,Table,Wood,Black,Rural,Fall,Retail,BrandC,14525.71809,14257.20128,Profit,98.15143863,631.5529604,172.9252154,11.67464403,Yes,High
357.4616127,212.1624513,2,40.64748668,166,12.01066783,2,Bed,Wood,Black,Suburban,Winter,Online,BrandB,-1687.253294,-1899.415746,Loss,112.574428,-843.6266472,-10.16417647,106.0812257,No,Medium
273.7286438,139.4601184,38,49.05168985,127,26.11187725,5,Chair,Glass,Red,Suburban,Fall,Retail,BrandD,11089.73339,10950.27327,Profit,98.74243939,291.8350891,87.32073533,3.670003116,Yes,Medium
328.0312581,273.571142,31,16.60211177,71,10.77485473,6,Sofa,Wood,Blue,Urban,Winter,Online,BrandA,9340.538192,9066.96705,Profit,97.07114155,301.3076836,131.5568759,8.824875548,Yes,Medium
441.007243,392.4418665,40,11.01237616,41,18.00759099,3,Table,Wood,Black,Urban,Summer,Retail,BrandD,14603.77246,14211.33059,Profit,97.31273637,365.0943115,356.1895722,9.811046663,Yes,High
306.774386,170.0093995,26,44.58161853,8,3.541635218,2,Table,Plastic,Green,Suburban,Spring,Online,BrandC,3561.279874,3391.270474,Profit,95.22617133,136.9723028,445.1599842,6.538823057,Yes,Medium
63.67417686,37.73268591,29,40.74099145,24,1.688249643,6,Bed,Glass,Black,Urban,Winter,Retail,BrandB,4456.098777,4418.366091,Profit,99.15323498,153.6585785,185.6707824,1.3011271,Yes,Low
468.926913,397.3516954,3,15.26361904,1,12.35981968,3,Bed,Glass,Green,Urban,Fall,Retail,BrandD,8258.523117,7861.171421,Profit,95.18858651,2752.841039,8258.523117,132.4505651,Yes,High
360.287038,313.660678,14,12.94144808,18,17.36749598,2,Desk,Glass,Red,Suburban,Summer,Online,BrandA,-1003.898095,-1317.558773,Loss,131.2442747,-71.70700678,-55.77211638,22.40433414,No,Medium
354.4310236,236.7070969,25,33.21490469,19,11.7809734,1,Desk,Wood,Green,Suburban,Fall,Retail,BrandC,3655.472841,3418.765744,Profit,93.52458335,146.2189137,192.3933074,9.468283877,Yes,Medium
147.0538186,76.50460043,48,47.97510111,69,17.3320731,8,Bed,Wood,Red,Suburban,Winter,Online,BrandB,20558.0826,20481.578,Profit,99.62786121,428.2933874,297.943226,1.593845842,Yes,Medium
346.4984616,178.7089147,1,48.42432665,16,15.45253129,1,Desk,Fabric,Red,Rural,Summer,Online,BrandA,-4715.053525,-4893.76244,Loss,103.7901779,-4715.053525,-294.6908453,178.7089147,No,Medium
227.2389825,165.7890047,3,27.04200536,123,20.57121688,5,Chair,Metal,Red,Suburban,Fall,Retail,BrandD,-2231.405613,-2397.194618,Loss,107.4298014,-743.8018711,-18.14150905,55.26300157,No,Medium
343.0548397,225.4412473,26,34.28419564,88,19.48597293,6,Chair,Metal,Green,Suburban,Summer,Online,BrandA,14099.89086,13874.44962,Profit,98.40111353,542.3034948,160.2260325,8.670817203,Yes,Medium
